id,full_name,owner,name,html_url,description,created_at,pushed_at,stars,forks,watchers,open_issues,primary_language,size,license,age_days,stars_per_day,fork_star_ratio,issue_star_ratio,category
1359125057,Tejashmakwana/astra-chatgpt-hyperframes,Tejashmakwana,astra-chatgpt-hyperframes,https://github.com/Tejashmakwana/astra-chatgpt-hyperframes,"Reproducible Hyperframes source for a ChatGPT adaptation of Rajmoni’s motion-design reference, with raw assets and verified render.",2026-09-06 12:34:11+00:00,2026-09-06 12:34:41+00:00,133,10,133,0,JavaScript,21865,NOASSERTION,3,44.333333333333336,0.075187969924812,0.0,Other
1333558035,microtree9/deepseek-harness-desktop,microtree9,deepseek-harness-desktop,https://github.com/microtree9/deepseek-harness-desktop,dsh桌面客户端,2026-08-13 21:39:00+00:00,2026-08-22 11:24:39+00:00,133,1,133,0,JavaScript,127,MIT,27,4.925925925925926,0.0075187969924812,0.0,Other
1334359931,bojieli/agentreach,bojieli,agentreach,https://github.com/bojieli/agentreach,AgentReach (reach): Point your coding agent at any box you can SSH into. The server never gets your agent.,2026-08-14 16:14:12+00:00,2026-09-03 17:03:47+00:00,133,6,133,0,Go,1143,MIT,26,5.115384615384615,0.0451127819548872,0.0,AI/ML
1343138303,benja/ask,benja,ask,https://github.com/benja/ask,"Ask, then do. Follow up when you need to.",2026-08-22 20:14:12+00:00,2026-08-23 19:09:25+00:00,133,5,133,3,Rust,152,MIT,18,7.388888888888889,0.037593984962406,0.0225563909774436,Other
1331073341,PNGTRID/AnvilWiki,PNGTRID,AnvilWiki,https://github.com/PNGTRID/AnvilWiki,"⚒️ Open-source game wiki template. Astro + Cloudflare Pages. Free, fast, beginner-friendly. Static-first, zero-JS, AI-native content workflow, unlimited bandwidth.",2026-08-11 15:25:42+00:00,2026-09-10 10:49:24+00:00,133,111,133,4,TypeScript,5226,MIT,29,4.586206896551724,0.8345864661654135,0.0300751879699248,AI/ML
1349991703,nahladzulula/YarnPrism,nahladzulula,YarnPrism,https://github.com/nahladzulula/YarnPrism,A simple YarnPrism Optimizer for real time processing.,2026-08-28 20:03:10+00:00,2026-08-28 20:03:51+00:00,132,0,132,0,TypeScript,6,MIT,12,11.0,0.0,0.0,Other
1350002377,irenascent/ZephyrYarn,irenascent,ZephyrYarn,https://github.com/irenascent/ZephyrYarn,"ZephyrYarn is a scalable, distributed data processing engine that automates real-time cluster scaling and concurrent data ingestion.",2026-08-28 20:19:11+00:00,2026-08-28 21:53:25+00:00,132,0,132,0,JavaScript,17,MIT,12,11.0,0.0,0.0,Data
1353173352,niawjunior/aipass-bridge,niawjunior,aipass-bridge,https://github.com/niawjunior/aipass-bridge,make aipass great again,2026-09-01 05:33:50+00:00,2026-09-05 11:03:38+00:00,132,91,132,0,JavaScript,4519,MIT,8,16.5,0.6893939393939394,0.0,Other
1341637663,lyt2003-yt/swarm-agent,lyt2003-yt,swarm-agent,https://github.com/lyt2003-yt/swarm-agent,,2026-08-21 09:37:15+00:00,2026-08-21 09:55:25+00:00,132,0,132,0,Python,17209,,19,6.947368421052632,0.0,0.0,Other
1334490046,nroadley/Creating-Oneshot-Hero-Landing-Pages,nroadley,Creating-Oneshot-Hero-Landing-Pages,https://github.com/nroadley/Creating-Oneshot-Hero-Landing-Pages,An Antigravity skill to design and build Omni video-driven parallax hero landing pages with a single prompt.,2026-08-14 18:55:37+00:00,2026-08-14 20:05:19+00:00,132,12,132,0,Unknown,15,MIT,26,5.076923076923077,0.0909090909090909,0.0,Other
1349165199,sgyno09-source/reference-video-director,sgyno09-source,reference-video-director,https://github.com/sgyno09-source/reference-video-director,,2026-08-28 03:34:18+00:00,2026-08-28 15:18:10+00:00,132,24,132,1,Unknown,22,,12,11.0,0.1818181818181818,0.0075757575757575,Other
1339814945,sxzz/hanji,sxzz,hanji,https://github.com/sxzz/hanji,一字之間，照見五地字形,2026-08-19 16:48:39+00:00,2026-09-04 19:42:52+00:00,132,9,132,0,TypeScript,2935,NOASSERTION,21,6.285714285714286,0.0681818181818181,0.0,Other
1350000608,RobbyDwk/ZephyrRift,RobbyDwk,ZephyrRift,https://github.com/RobbyDwk/ZephyrRift,"ZephyrRift is a Cloud-enabled, Zephyr-based system for scalable clustering and management with Auto-scaling using Kubernetes Agents.",2026-08-28 20:16:44+00:00,2026-08-28 21:50:33+00:00,132,0,132,0,PHP,11,MIT,12,11.0,0.0,0.0,AI/ML
1334670095,Luisacaotica/ComfyUI-MiniMaxH3Mod,Luisacaotica,ComfyUI-MiniMaxH3Mod,https://github.com/Luisacaotica/ComfyUI-MiniMaxH3Mod,"🚧 Under construction — no-training RefMod reference adapters for MiniMax H3 (compress reference images/videos into tiny latents, no training needed).",2026-08-15 00:11:35+00:00,2026-09-08 19:57:11+00:00,132,13,132,5,Python,79388,MIT,25,5.28,0.0984848484848484,0.0378787878787878,Other
1331086429,evan-steinhilb/md2hd,evan-steinhilb,md2hd,https://github.com/evan-steinhilb/md2hd,"Markdown, mapped - the MD2HD CLI. Pull the repo, tell your agent to create an MD2HD map, visually comprehend complex topics and relationships.",2026-08-11 15:39:44+00:00,2026-08-26 17:39:25+00:00,132,11,132,0,JavaScript,3623,MIT,29,4.551724137931035,0.0833333333333333,0.0,AI/ML
1355366032,danielblnc/DLSS-NR-on-AMD,danielblnc,DLSS-NR-on-AMD,https://github.com/danielblnc/DLSS-NR-on-AMD,Run DLSS 5 Neural Rendering on your AMD GPU. Magic!,2026-09-03 00:42:03+00:00,2026-09-09 13:49:01+00:00,998,41,998,103,Unknown,7,NOASSERTION,6,166.33333333333334,0.0410821643286573,0.1032064128256513,AI/ML
1330968562,kushagrasinghx/BitChord,kushagrasinghx,BitChord,https://github.com/kushagrasinghx/BitChord,BitChord - A modern YouTube music client with clean aesthetics inspired from Apple Music,2026-08-11 13:39:46+00:00,2026-09-10 09:31:01+00:00,989,66,989,78,Kotlin,21746,GPL-3.0,29,34.10344827586207,0.0667340748230535,0.0788675429726997,Mobile
1335803704,missuo/kumone,missuo,kumone,https://github.com/missuo/kumone,雲の音 — Native macOS NetEase Cloud Music client built with SwiftUI,2026-08-16 10:01:52+00:00,2026-09-04 06:34:34+00:00,955,72,955,19,Swift,21303,LGPL-3.0,24,39.79166666666666,0.075392670157068,0.0198952879581151,Mobile
1337915408,air-embodied-brain/Zetta-Embodiment,air-embodied-brain,Zetta-Embodiment,https://github.com/air-embodied-brain/Zetta-Embodiment,Zetta is an efficient closed-loop embodied harness for self-evolving physical intelligence. It evolves code-based runtime critics and recovery skills online while keeping the base policy frozen. Project Page: https://air-embodied-brain.github.io/zetta/,2026-08-18 03:05:09+00:00,2026-09-10 06:19:48+00:00,952,63,952,11,Python,4247,,22,43.27272727272727,0.0661764705882353,0.0115546218487394,Other
1335095892,Devin-AXIS/deepseek-design,Devin-AXIS,deepseek-design,https://github.com/Devin-AXIS/deepseek-design,DeepSeek Harness 可编辑设计系统：AI 生成、可视化编辑、模板市场与 PPT｜Native Design & PPT Studio for DeepSeek Harness.,2026-08-15 13:08:53+00:00,2026-09-04 10:40:28+00:00,940,142,940,6,JavaScript,42728,NOASSERTION,25,37.6,0.151063829787234,0.0063829787234042,Other
1348084390,Git-Agni/prod-FARM-IOS-Core,Git-Agni,prod-FARM-IOS-Core,https://github.com/Git-Agni/prod-FARM-IOS-Core,"A farm of real iPhones, run from your Mac. Open-source iOS device automation with live control, a Postgres-backed scheduler, and TikTok workflows. Self-hosted, Apache-2.0.",2026-08-27 04:55:36+00:00,2026-09-07 10:50:41+00:00,933,178,933,1,TypeScript,231,Apache-2.0,13,71.76923076923077,0.1907824222936763,0.0010718113612004,Mobile
1334685457,gry67673905/-AI-,gry67673905,-AI-,https://github.com/gry67673905/-AI-,软件实习项目作业,2026-08-15 00:45:52+00:00,2026-09-02 13:23:20+00:00,932,129,932,100,Python,35551,,25,37.28,0.1384120171673819,0.1072961373390558,Other
1330864189,shadcn-ui/chatbot-template,shadcn-ui,chatbot-template,https://github.com/shadcn-ui/chatbot-template,"A minimal chatbot template built with Next.js, AI SDK, shadcn/ui, shadcn/react, shadcn/typeset. It runs on the Vercel AI Gateway.",2026-08-11 11:53:02+00:00,2026-08-31 13:00:11+00:00,932,100,932,4,TypeScript,59,MIT,29,32.13793103448276,0.1072961373390558,0.0042918454935622,AI/ML
1342226102,kunchenguid/backpass,kunchenguid,backpass,https://github.com/kunchenguid/backpass,You don't write AGENTS.md. You train it with gradient descent.,2026-08-21 21:12:31+00:00,2026-09-09 18:43:49+00:00,931,60,931,20,JavaScript,3483,MIT,19,49.0,0.0644468313641246,0.0214822771213748,Other
1346800521,soirihiroka/shrimply,soirihiroka,shrimply,https://github.com/soirihiroka/shrimply,you're telling me a shrimp made this video?!,2026-08-26 01:55:08+00:00,2026-09-10 05:17:51+00:00,924,51,924,9,Rust,170522,GPL-3.0,14,66.0,0.0551948051948051,0.0097402597402597,Other
1334886021,jaredrhod/barehands,jaredrhod,barehands,https://github.com/jaredrhod/barehands,"Move things on your screen with your bare hands. A webcam-powered, hand-tracked interface for your AI. No headset. No controllers.",2026-08-15 07:30:37+00:00,2026-08-30 13:38:03+00:00,924,206,924,5,HTML,2690,AGPL-3.0,25,36.96,0.2229437229437229,0.0054112554112554,AI/ML
1356077516,kajisho5/ffmpeg-skill,kajisho5,ffmpeg-skill,https://github.com/kajisho5/ffmpeg-skill,,2026-09-03 14:33:38+00:00,2026-09-10 10:51:59+00:00,918,65,918,0,Python,10872,MIT,6,153.0,0.0708061002178649,0.0,Other
1351879111,Human-Agent-Society/reef,Human-Agent-Society,reef,https://github.com/Human-Agent-Society/reef,Continual learning infra for self-improving agents,2026-08-31 01:39:18+00:00,2026-09-10 11:02:46+00:00,904,57,904,48,Python,22842,Apache-2.0,9,100.44444444444444,0.0630530973451327,0.0530973451327433,AI/ML
1331110883,block/berd,block,berd,https://github.com/block/berd,a desktop app for getting work done with any model,2026-08-11 16:05:36+00:00,2026-09-10 03:09:21+00:00,894,115,894,92,TypeScript,40910,Apache-2.0,29,30.82758620689655,0.1286353467561521,0.1029082774049217,Other
1343011496,Vincentwei1021/video-talkcraft,Vincentwei1021,video-talkcraft,https://github.com/Vincentwei1021/video-talkcraft,"Agent skill that turns Claude Code / Codex into a motion-design studio for voiceover-driven explainer videos — word-level voiceover sync, 109 motion recipe cards, an anti-slideshow camera system, Remotion rendering.",2026-08-22 17:11:05+00:00,2026-09-09 05:32:37+00:00,885,84,885,3,HTML,29366,NOASSERTION,18,49.16666666666666,0.0949152542372881,0.0033898305084745,AI/ML
1350871465,jlrouzies-fr/DLSS5-Feeder,jlrouzies-fr,DLSS5-Feeder,https://github.com/jlrouzies-fr/DLSS5-Feeder,DLSS 5 neural rendering in D3D11/D12/Vulkan games that ship without any DLSS — feeds a synthetic DLAA contract (ReShade depth + motion vectors) to the DLSS 5 add-on via a private D3D12 device.,2026-08-29 19:52:37+00:00,2026-09-09 16:32:31+00:00,880,45,880,38,C++,8478,NOASSERTION,11,80.0,0.0511363636363636,0.0431818181818181,AI/ML
1348796050,tradecatlabs/shulihuazixuecongshu,tradecatlabs,shulihuazixuecongshu,https://github.com/tradecatlabs/shulihuazixuecongshu,,2026-08-27 18:02:35+00:00,2026-09-01 21:10:35+00:00,872,163,872,0,Python,142963,,13,67.07692307692308,0.1869266055045871,0.0,Other
1333100071,Anionex/dsh-vision-toolkit,Anionex,dsh-vision-toolkit,https://github.com/Anionex/dsh-vision-toolkit,"[dsh]为纯文本模型设计更强大的视觉工具箱：一行安装使用、粘贴图片直接识别、多张图片问答、截图到前端UI 还原等｜DeepSeek Harness-native integration for agent-vision-toolkit: image Q&A, long-screenshot OCR, UI restoration, grounding, pixel diff, Artifacts, and Web UI.",2026-08-13 12:36:34+00:00,2026-09-10 08:18:43+00:00,872,46,872,10,TypeScript,10477,MIT,27,32.2962962962963,0.0527522935779816,0.0114678899082568,AI/ML
1335012977,x4gpanell/X4G,x4gpanell,X4G,https://github.com/x4gpanell/X4G,,2026-08-15 11:00:03+00:00,2026-08-15 11:00:31+00:00,866,2372,866,3,Python,107,,25,34.64,2.739030023094688,0.0034642032332563,Other
1358346534,donvito/codex-astra-luna-orchestrator,donvito,codex-astra-luna-orchestrator,https://github.com/donvito/codex-astra-luna-orchestrator,Use Astra as orchestrator and Luna for subagents in Codex,2026-09-05 16:03:06+00:00,2026-09-10 03:41:37+00:00,864,67,864,3,Python,34,Apache-2.0,4,216.0,0.0775462962962963,0.0034722222222222,AI/ML
1339882795,User0332/rewards-farmer,User0332,rewards-farmer,https://github.com/User0332/rewards-farmer,Automation for MS Rewards based on https://youtu.be/4qdPcMNaioA,2026-08-19 18:03:19+00:00,2026-09-09 21:16:57+00:00,848,142,848,42,Python,824,MIT,21,40.38095238095238,0.1674528301886792,0.0495283018867924,CLI/Tooling
1330652407,MiniMax-AI/MiniMax-Music3,MiniMax-AI,MiniMax-Music3,https://github.com/MiniMax-AI/MiniMax-Music3,,2026-08-11 08:01:03+00:00,2026-08-14 08:23:47+00:00,843,78,843,9,Unknown,36973,,29,29.06896551724138,0.092526690391459,0.0106761565836298,Other
1336487943,browser-use/macos-harness,browser-use,macos-harness,https://github.com/browser-use/macos-harness,"The simplest, thinnest harness that gives an LLM complete freedom to control a Mac.",2026-08-17 00:22:20+00:00,2026-08-17 16:48:19+00:00,839,58,839,10,Python,5640,MIT,23,36.47826086956522,0.069129916567342,0.0119189511323003,AI/ML
1335212031,ooolabdev/ooosplat,ooolabdev,ooosplat,https://github.com/ooolabdev/ooosplat,A local desktop application that converts videos into 3D Gaussian Splatting.,2026-08-15 15:48:10+00:00,2026-09-10 07:53:58+00:00,837,128,837,10,Rust,6522,Apache-2.0,25,33.48,0.1529271206690561,0.01194743130227,Other
1354127227,yczz/oc-english,yczz,oc-english,https://github.com/yczz/oc-english,养成类游戏英语学习,2026-09-01 23:45:27+00:00,2026-09-05 14:46:39+00:00,834,15,834,0,JavaScript,6645,,8,104.25,0.0179856115107913,0.0,Other
1338532566,babygoton/WorkDaddy,babygoton,WorkDaddy,https://github.com/babygoton/WorkDaddy,WorkBuddy 桌面端增强助手：自动签到领积分、多账号独立备份、点切即用；免打扰模式让 AI 无人值守跑长任务；跨账号会话迁移、异常中断自动续接；暂存/快捷提示词；毛玻璃主题与更多实用功能。,2026-08-18 14:59:27+00:00,2026-09-08 14:54:20+00:00,819,84,819,36,JavaScript,699541,NOASSERTION,22,37.22727272727273,0.1025641025641025,0.0439560439560439,AI/ML
1340508826,hardbeat920/monocode,hardbeat920,monocode,https://github.com/hardbeat920/monocode,A GUI for your coding agents,2026-08-20 09:16:02+00:00,2026-09-10 09:47:52+00:00,816,98,816,33,TypeScript,7485,MIT,20,40.8,0.1200980392156862,0.0404411764705882,AI/ML
1354059245,tigerless-labs/agent-memory,tigerless-labs,agent-memory,https://github.com/tigerless-labs/agent-memory,"Long-term memory runtime for AI agents — plain Markdown as the source of truth, local ranked retrieval, and an independent sleep-time Manage layer. Claude Code and Codex share one store. No API key.",2026-09-01 21:52:29+00:00,2026-09-10 08:18:56+00:00,814,47,814,15,Python,120021,MIT,8,101.75,0.0577395577395577,0.0184275184275184,AI/ML
1338290116,furkankly/zoetrope,furkankly,zoetrope,https://github.com/furkankly/zoetrope,"Watch a Claude Code session as a live flow graph, in your terminal or your browser.",2026-08-18 10:48:39+00:00,2026-09-08 20:03:11+00:00,812,51,812,6,Rust,11013,MIT,22,36.90909090909091,0.062807881773399,0.0073891625615763,AI/ML
1335045235,Alain00/blobatar,Alain00,blobatar,https://github.com/Alain00/blobatar,,2026-08-15 11:51:19+00:00,2026-09-07 20:11:34+00:00,807,53,807,1,TypeScript,9458,MIT,25,32.28,0.0656753407682775,0.0012391573729863,Other
1338671045,DenisSergeevitch/desktop-fly,DenisSergeevitch,desktop-fly,https://github.com/DenisSergeevitch/desktop-fly,"A 3D fruit fly living on your macOS desktop, driven by a live spiking simulation of the real FlyWire connectome",2026-08-18 17:29:17+00:00,2026-09-05 19:50:05+00:00,807,55,807,6,Swift,854,NOASSERTION,22,36.68181818181818,0.0681536555142503,0.0074349442379182,Mobile
1333304994,davatron5000/microlighter,davatron5000,microlighter,https://github.com/davatron5000/microlighter,A zero-dep syntax highlighter that uses the CSS Highlights API,2026-08-13 16:12:36+00:00,2026-09-09 15:10:55+00:00,803,20,803,13,JavaScript,223,MIT,27,29.74074074074074,0.024906600249066,0.0161892901618929,Web
1341669331,LB623/no-negative-echo,LB623,no-negative-echo,https://github.com/LB623/no-negative-echo,让 Codex 根据最终结果生成标题、注释、commit 和 PR，减少被否决方案在交付中的残留。,2026-08-21 10:12:54+00:00,2026-08-31 02:20:48+00:00,799,19,799,0,Python,2861,MIT,19,42.05263157894737,0.0237797246558197,0.0,AI/ML
1336643065,jaredrhod/fullstack-agent,jaredrhod,fullstack-agent,https://github.com/jaredrhod/fullstack-agent,"Give your AI a full stack: memory, voice, face, and hands. This is the ""I want an AI agent"" shortcut. It sets up the entire jaredrhod stack for you with an installation wizard. Select which pieces you want or do it all!",2026-08-17 04:00:03+00:00,2026-08-30 13:48:31+00:00,795,248,795,5,Batchfile,68,AGPL-3.0,23,34.56521739130435,0.3119496855345912,0.0062893081761006,AI/ML
1355833393,ahujasid/camera-to-blender,ahujasid,camera-to-blender,https://github.com/ahujasid/camera-to-blender,"Take a photo of real objects, and paste them in Blender",2026-09-03 10:34:30+00:00,2026-09-05 15:20:13+00:00,793,82,793,0,JavaScript,31,MIT,6,132.16666666666666,0.1034047919293821,0.0,Other
1331214301,Adkid-Zephyr/anti-defensive-writing-Skill,Adkid-Zephyr,anti-defensive-writing-Skill,https://github.com/Adkid-Zephyr/anti-defensive-writing-Skill,极致轻量｜阻止论文的防御性写作 | Anti-defensive writing for academic papers — 学术写作原则 Skill + prompt pack (CN/EN),2026-08-11 18:02:07+00:00,2026-08-31 16:06:48+00:00,793,17,793,1,Unknown,26,MIT,29,27.344827586206897,0.0214375788146279,0.0012610340479192,Other
1331227273,sohaibdevv/youtube-music,sohaibdevv,youtube-music,https://github.com/sohaibdevv/youtube-music,"A lightweight, ad‑free client for streaming music from YouTube Music. No subscription required. Supports background playback, search, and custom playlists via the reverse‑engineered API.",2026-08-11 18:17:18+00:00,2026-08-11 19:26:37+00:00,785,1,785,0,TypeScript,3618,MIT,29,27.06896551724138,0.0012738853503184,0.0,Web
1345177309,yding-git/personal-edge-proxy,yding-git,personal-edge-proxy,https://github.com/yding-git/personal-edge-proxy,"A practical multi-inbound, multi-outbound personal proxy setup with Xray, Hysteria2, REALITY Vision, WARP and optional static SOCKS5 routing.",2026-08-24 16:35:49+00:00,2026-08-25 01:56:18+00:00,784,90,784,1,Unknown,90,MIT,16,49.0,0.1147959183673469,0.0012755102040816,Other
1344693102,yejy53/Editable-Design,yejy53,Editable-Design,https://github.com/yejy53/Editable-Design,"Agent-driven creation of editable, tastefully crafted visual artifacts.",2026-08-24 07:59:40+00:00,2026-09-08 13:43:09+00:00,778,58,778,2,Python,158566,Apache-2.0,16,48.625,0.0745501285347043,0.0025706940874035,AI/ML
1339614046,Zyrexnn/Cybermes,Zyrexnn,Cybermes,https://github.com/Zyrexnn/Cybermes,"Autonomous Offensive Security, Bug Bounty & Red Teaming Agent Framework powered by Hermes Agent, specialized reasoning skills, and multi-model LLM orchestration.",2026-08-19 13:25:08+00:00,2026-09-10 02:04:46+00:00,775,137,775,1,Python,172144,Apache-2.0,21,36.90476190476191,0.1767741935483871,0.0012903225806451,AI/ML
1351903372,siknet/FreePEP,siknet,FreePEP,https://github.com/siknet/FreePEP,人教社电子教材下载器 v1.2,2026-08-31 02:21:10+00:00,2026-09-10 08:13:45+00:00,768,125,768,2,Python,183,MIT,9,85.33333333333333,0.1627604166666666,0.0026041666666666,Other
1333258936,Electricitysheep/dsh-handbook,Electricitysheep,dsh-handbook,https://github.com/Electricitysheep/dsh-handbook,DeepSeek Harness (dsh) 从 0 到 1 深度手册：安装/插件开发/性能调优/实测案例/同模型多 Agent 实测对比（中文 + 英文 PDF）,2026-08-13 15:22:29+00:00,2026-09-07 02:21:37+00:00,764,42,764,1,HTML,11399,,27,28.296296296296298,0.0549738219895288,0.0013089005235602,AI/ML
1343146307,localai-org/kimodo.cpp,localai-org,kimodo.cpp,https://github.com/localai-org/kimodo.cpp,Animate skeletons with natural language; NVIDIA's Kimodo ported to C++/GGML,2026-08-22 20:26:58+00:00,2026-09-01 14:19:24+00:00,764,81,764,6,C++,356,Apache-2.0,18,42.44444444444444,0.1060209424083769,0.0078534031413612,Other
1349122168,ZJU-REAL/Easel,ZJU-REAL,Easel,https://github.com/ZJU-REAL/Easel,"An open-source AI agent for social media — discover trends, create content, publish everywhere, and learn what works across Xiaohongshu, Douyin, Zhihu, Bilibili, and more.🎨一个开源的 AI 社交媒体智能体——发现热点趋势、创作内容、一键发布至各大平台，并学习分析哪些内容真正有效，覆盖小红书、抖音、知乎、哔哩哔哩等平台。",2026-08-28 02:22:27+00:00,2026-09-10 07:00:30+00:00,758,96,758,2,Python,325496,Apache-2.0,12,63.16666666666666,0.1266490765171504,0.0026385224274406,AI/ML
1344541631,lxf746/outlook-auto-register,lxf746,outlook-auto-register,https://github.com/lxf746/outlook-auto-register,Microsoft Outlook Fluent Web API 协议注册工具（纯协议，无浏览器依赖）,2026-08-24 04:39:07+00:00,2026-08-30 14:26:26+00:00,757,341,757,0,Python,556,NOASSERTION,16,47.3125,0.4504623513870541,0.0,Web
1358588929,yang0/handraw-style,yang0,handraw-style,https://github.com/yang0/handraw-style,手绘风格编号画廊与双语提示词 Skill,2026-09-05 21:57:22+00:00,2026-09-09 08:36:37+00:00,757,106,757,0,HTML,99634,,4,189.25,0.1400264200792602,0.0,Web
1338237504,iAmCorey/Wake,iAmCorey,Wake,https://github.com/iAmCorey/Wake,"All your AI agent sessions in one place — browse, search, resume. Rust + GPUI.",2026-08-18 09:46:23+00:00,2026-09-09 16:53:15+00:00,747,50,747,1,Rust,3472,MIT,22,33.95454545454545,0.0669344042838018,0.001338688085676,AI/ML
1349765459,chrisgreg/boop,chrisgreg,boop,https://github.com/chrisgreg/boop,"A tiny, self-hosted notification inbox for developers. Something happened in one of your apps; Boop tells you on your phone.",2026-08-28 15:38:33+00:00,2026-08-30 11:34:44+00:00,746,36,746,5,Go,695,MIT,12,62.16666666666666,0.0482573726541554,0.0067024128686327,Other
1356579487,KJGX66F/usque-custom-pro,KJGX66F,usque-custom-pro,https://github.com/KJGX66F/usque-custom-pro,基于 Cloudflare WARP / MASQUE 的可视化注册、配置生成与多客户端转换工具。 生成、Clash/Mihomo 智能分流、Shadowrocket、sing-box、本地 VLESS 桥接，以及可选的 WARP 出口检测。,2026-09-04 01:15:28+00:00,2026-09-09 02:06:21+00:00,735,1126,735,4,JavaScript,151,,5,147.0,1.5319727891156465,0.0054421768707482,Other
1350978527,Ryze-AI-Adgent/open-seo-mcp-skills,Ryze-AI-Adgent,open-seo-mcp-skills,https://github.com/Ryze-AI-Adgent/open-seo-mcp-skills,Open-source SEO + GEO skills for Claude on your real GSC/GA4/ads data. Free MCP: claude mcp add ryze --transport http https://connector.get-ryze.ai/mcp,2026-08-29 23:37:01+00:00,2026-09-09 02:26:44+00:00,727,11,727,0,Shell,15837,MIT,11,66.0909090909091,0.015130674002751,0.0,AI/ML
1354267344,sonicloudco/recorder,sonicloudco,recorder,https://github.com/sonicloudco/recorder,声云录音卡 Recorder 是一套面向开发者和行业客户的智能录音硬件接入方案。 项目以录音卡片硬件为核心，开放 BLE 协议 SDK 及 Android、iOS、鸿蒙、Flutter 接入示例，同时提供 Windows/macOS 桌面端 Demo，支持设备连接、录音控制、实时音频、文件传输、OTA 升级和语音转写等能力，帮助开发者快速将录音硬件接入自己的 App、桌面软件或行业系统。 如需获取硬件规格、样机、完整协议、SDK 资料或定制服务，请联系安徽声云,2026-09-02 03:32:02+00:00,2026-09-10 01:47:18+00:00,719,56,719,0,HTML,43186,MIT,7,102.71428571428572,0.0778859527121001,0.0,Web
1331289843,MSNightmare/ShieldBreak,MSNightmare,ShieldBreak,https://github.com/MSNightmare/ShieldBreak,Windows Defender 0day vulnerability,2026-08-11 19:35:37+00:00,2026-08-11 19:47:21+00:00,717,214,717,9,C++,414,MIT,29,24.724137931034484,0.298465829846583,0.0125523012552301,Security
1333142935,whitelonng/dshcode,whitelonng,dshcode,https://github.com/whitelonng/dshcode,Community desktop companion for DeepSeek Harness — one-click Electron app for macOS and Windows,2026-08-13 13:23:11+00:00,2026-09-05 12:15:44+00:00,715,29,715,1,TypeScript,141703,MIT,27,26.48148148148148,0.0405594405594405,0.0013986013986013,AI/ML
1335751078,liandu2024/Open-Box,liandu2024,Open-Box,https://github.com/liandu2024/Open-Box,"OpenWrt 一体化透明代理方案:一条命令装完 sing-box 内核 + 管理面板,浏览器打开即用",2026-08-16 08:36:42+00:00,2026-09-10 05:57:16+00:00,713,172,713,26,JavaScript,44439,,24,29.70833333333333,0.2412342215988779,0.0364656381486676,Other
1340501779,larashero3-dotcom/lieflat-less-ai-tone,larashero3-dotcom,lieflat-less-ai-tone,https://github.com/larashero3-dotcom/lieflat-less-ai-tone,一个基于 283 万字语料统计的去 AI 味 skill · An AI-tone removal skill grounded in a 2.83-million-character corpus study,2026-08-20 09:07:59+00:00,2026-08-24 06:57:13+00:00,709,49,709,1,Python,324,MIT,20,35.45,0.0691114245416079,0.001410437235543,AI/ML
1351701238,Merserk/dlss5-visual-enhancer,Merserk,dlss5-visual-enhancer,https://github.com/Merserk/dlss5-visual-enhancer,DLSS 5 Neural Video & Image Enhancer with Frame Interpolation,2026-08-30 19:45:52+00:00,2026-09-08 20:44:06+00:00,704,57,704,19,Python,1862,MIT,10,70.4,0.080965909090909,0.0269886363636363,AI/ML
1342737409,FireRedTeam/FireRedAudio,FireRedTeam,FireRedAudio,https://github.com/FireRedTeam/FireRedAudio,,2026-08-22 11:18:12+00:00,2026-09-08 03:50:39+00:00,699,15,699,5,Python,4142,Apache-2.0,18,38.833333333333336,0.0214592274678111,0.0071530758226037,Other
1336783814,flaqai/backlink_skills,flaqai,backlink_skills,https://github.com/flaqai/backlink_skills,Awesome skills for submitting url to free websites. Get more backlinks for your website to get more traffic.,2026-08-17 06:46:51+00:00,2026-08-24 07:03:04+00:00,694,222,694,2,Python,1900,MIT,23,30.17391304347826,0.3198847262247838,0.0028818443804034,AI/ML
1333398773,smontlouis/bible-strong-avatar-lab,smontlouis,bible-strong-avatar-lab,https://github.com/smontlouis/bible-strong-avatar-lab,,2026-08-13 17:58:36+00:00,2026-08-25 11:11:55+00:00,694,92,694,3,TypeScript,2959,AGPL-3.0,27,25.703703703703702,0.132564841498559,0.0043227665706051,Other
1347829965,PAICNI/CFBox,PAICNI,CFBox,https://github.com/PAICNI/CFBox,一个运行在 Cloudflare Workers 上兼容CFnew 与edgetunnel的代理订阅管理面板——既能在 /UUID 路径上输出 VLESS/Trojan/xhttp 多协议订阅，又提供图形化配置界面（KV 存储、改完即生效），并内置延迟测试、流媒体/AI 连通性检测、多客户端订阅生成、多语言等能力。,2026-08-26 21:58:54+00:00,2026-09-01 19:43:27+00:00,690,551,690,4,JavaScript,13037,,14,49.285714285714285,0.7985507246376812,0.0057971014492753,AI/ML
1350762381,dashdogy/RTX40MFG-Unlock,dashdogy,RTX40MFG-Unlock,https://github.com/dashdogy/RTX40MFG-Unlock,Experimental DLSS Multi Frame Generation controls for any supported MFG title on RTX 40 series GPUs,2026-08-29 17:00:46+00:00,2026-09-09 15:15:55+00:00,681,28,681,14,C++,688,MIT,11,61.90909090909091,0.0411160058737151,0.0205580029368575,Other
